MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,68.0,8145,1,0,0,6,2,2,3,7,6,1940,1950,1,0,9,10,0.0,4,0,3,246.0,5,674.0,920.0,0,0,3,1240,1240,2480,0.0,2,1,5,2,13,5,2,5,1940.0,2.0,400.0,3,4,0,0,57,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,9100,1,0,4,6,1,2,2,5,6,1954,1954,1,0,2,2,0.0,2,0,4,154.0,0,264.0,1112.0,0,0,3,1112,0,1112,1.0,1,0,2,1,6,5,1,1,1954.0,1.0,390.0,3,4,0,0,0,8,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,90.0,13339,1,0,4,6,2,2,2,6,6,1960,1960,1,0,4,7,132.0,4,1,3,65.0,1,621.0,1561.0,0,4,3,1561,0,1561,1.0,2,0,3,1,6,5,1,1,1960.0,2.0,463.0,3,4,0,148,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,78.0,15600,1,0,4,6,2,2,0,5,7,1949,2005,1,0,1,1,0.0,4,0,1,312.0,4,248.0,1067.0,1,1,3,986,537,1523,1.0,2,0,3,1,7,1,1,1,1949.0,1.0,295.0,3,4,0,0,81,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3,100.0,17500,1,0,0,6,3,2,2,6,5,1954,1954,1,0,4,4,420.0,4,2,3,784.0,1,91.0,1310.0,0,0,3,1906,0,1906,1.0,1,1,3,1,6,5,2,2,1954.0,2.0,576.0,3,4,0,201,0,8,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,24.0,1733,1,0,4,1,2,2,4,6,6,1980,1980,1,0,5,6,0.0,4,1,5,0.0,5,516.0,516.0,0,4,3,516,516,1032,0.0,1,0,2,1,5,5,1,5,1980.0,2.0,452.0,3,4,279,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,24.0,1488,1,0,4,1,2,2,4,6,6,1980,1992,1,0,5,6,0.0,2,1,0,471.0,5,90.0,561.0,0,4,3,561,668,1229,1.0,1,1,2,1,5,5,1,1,1980.0,2.0,462.0,3,4,176,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
4,24.0,1612,1,0,4,1,2,2,4,6,6,1980,1980,1,0,5,6,0.0,4,1,5,0.0,5,561.0,561.0,0,4,3,561,668,1229,0.0,1,1,2,1,5,5,1,1,1980.0,2.0,462.0,3,4,154,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,13607,1,0,4,6,2,2,6,6,6,1986,1986,1,0,8,9,242.0,2,1,0,454.0,5,118.0,572.0,0,2,3,1182,800,1982,1.0,2,1,3,1,6,5,1,3,1986.0,2.0,501.0,3,4,400,112,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,17597,1,0,4,6,2,2,2,7,9,1971,2009,3,0,2,2,0.0,2,1,2,803.0,0,581.0,1803.0,0,4,3,2365,0,2365,1.0,2,0,3,1,7,2,2,1,1971.0,2.0,551.0,3,4,200,144,0,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4,50.0,8660,1,0,4,9,2,2,4,5,6,1900,1993,2,0,0,0,0.0,4,0,5,0.0,5,760.0,760.0,0,0,3,928,928,2168,0.0,2,0,5,1,11,5,0,5,1998.0,2.0,576.0,3,4,467,160,78,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,60.0,10200,1,0,4,9,2,2,2,4,6,1925,1950,1,0,5,6,0.0,4,0,5,0.0,5,572.0,572.0,0,1,2,572,0,572,0.0,1,0,2,1,4,5,0,5,1940.0,1.0,200.0,3,4,0,0,72,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
4,44.0,3843,1,0,4,6,2,2,2,8,5,2007,2008,3,0,3,3,174.0,4,2,2,1476.0,5,120.0,1596.0,0,0,3,1648,0,1648,1.0,2,0,2,1,5,5,1,1,2007.0,2.0,482.0,3,4,162,53,0,6,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,75.0,10125,1,0,4,11,2,2,4,8,5,2000,2001,1,0,3,3,0.0,4,2,0,445.0,1,412.0,1107.0,0,0,3,1040,1012,2052,0.0,2,1,3,1,7,5,1,3,2000.0,3.0,642.0,3,4,210,91,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,75.0,9750,1,0,4,11,2,2,5,6,6,1977,1977,1,0,6,7,0.0,4,1,0,767.0,5,135.0,902.0,0,0,3,926,0,926,1.0,1,0,2,1,5,5,1,1,1977.0,1.0,351.0,3,4,319,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,72.0,9360,1,0,4,11,2,2,5,6,7,1977,1977,1,0,6,7,0.0,4,1,2,841.0,3,0.0,957.0,0,4,3,1287,0,1287,1.0,1,1,2,1,5,5,2,1,1977.0,2.0,541.0,3,4,302,39,0,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,82.0,11070,1,0,4,11,2,2,2,5,5,1991,1991,1,0,4,4,0.0,4,2,1,55.0,5,1527.0,1582.0,0,4,3,1595,0,1595,1.0,2,0,2,1,5,5,0,5,1991.0,2.0,672.0,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,113.0,13438,1,0,0,23,2,2,2,9,5,2008,2008,1,0,3,3,246.0,4,1,2,1758.0,5,432.0,2190.0,0,0,3,2036,0,2036,1.0,2,0,3,1,9,5,1,1,2008.0,3.0,780.0,3,4,90,154,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,79.0,14463,1,0,0,23,2,2,2,9,5,2008,2008,1,0,3,3,406.0,4,2,2,1115.0,5,526.0,1641.0,0,0,3,1641,0,1641,1.0,2,0,3,1,7,5,0,1,2008.0,3.0,885.0,3,4,0,95,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,68.0,9839,1,0,1,23,2,2,4,6,8,1980,2006,1,0,5,6,0.0,2,2,0,462.0,5,250.0,712.0,0,0,3,1375,862,2237,0.0,2,1,3,1,7,5,1,3,1980.0,2.0,440.0,3,4,305,24,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,125.0,14419,1,0,0,23,2,2,6,7,5,1987,1989,3,0,6,7,310.0,4,2,2,904.0,0,117.0,1645.0,0,0,3,1479,0,1479,2.0,2,1,3,1,7,2,1,1,1987.0,2.0,578.0,3,4,224,238,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,75.0,9157,1,0,0,23,2,2,4,7,5,2003,2003,1,0,8,9,0.0,4,2,5,0.0,5,912.0,912.0,0,0,3,1072,942,2014,0.0,2,1,3,1,9,5,0,1,2003.0,2.0,486.0,3,4,124,114,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,85.0,12633,1,0,4,23,2,2,2,9,5,2007,2007,3,0,3,3,290.0,4,2,2,1640.0,5,338.0,1978.0,0,0,3,1978,0,1978,1.0,2,0,2,1,7,5,1,1,2007.0,3.0,920.0,3,4,308,52,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,75.0,12518,1,0,4,11,2,2,2,5,7,1968,1968,1,0,4,4,182.0,4,1,0,532.0,5,476.0,1008.0,0,2,3,1008,0,1008,0.0,1,0,3,1,6,5,0,1,1968.0,1.0,384.0,3,4,144,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,83.0,13383,1,0,4,11,2,2,2,5,5,1969,2000,3,0,4,4,176.0,4,1,1,594.0,5,594.0,1188.0,0,0,3,1404,0,1404,0.0,2,0,3,1,7,5,1,1,1969.0,2.0,504.0,3,4,0,16,0,8,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,50.0,7689,1,0,4,11,2,2,5,5,8,1972,1972,1,0,5,6,0.0,4,1,2,720.0,1,0.0,796.0,0,2,3,796,0,796,0.0,1,0,2,1,4,5,0,5,1998.0,1.0,336.0,3,4,138,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,62.0,7706,1,0,4,11,2,2,6,6,5,1993,1996,1,0,4,4,0.0,2,1,4,114.0,2,0.0,384.0,0,0,3,1091,0,1091,0.0,1,0,2,1,5,5,0,1,1993.0,1.0,429.0,3,4,280,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,70.0,7669,1,0,4,11,2,2,5,5,6,1992,1993,1,0,4,11,0.0,4,2,2,718.0,3,0.0,828.0,0,4,3,883,0,883,1.0,1,0,2,1,5,5,1,5,1998.0,2.0,698.0,3,4,100,32,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,62.0,10429,1,0,4,11,2,2,4,5,5,1992,1992,1,0,4,11,0.0,4,2,0,330.0,5,294.0,624.0,0,4,3,624,663,1287,0.0,1,1,3,1,6,5,0,5,2001.0,2.0,440.0,3,4,150,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,10457,1,0,4,11,2,2,4,5,7,1969,1969,1,0,8,9,178.0,0,1,1,496.0,3,0.0,784.0,0,0,3,784,848,1632,0.0,1,1,4,1,7,5,1,1,1969.0,2.0,898.0,3,4,0,173,368,8,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,72.0,8702,1,0,4,8,2,2,4,6,5,1997,1998,1,0,8,9,0.0,4,2,1,706.0,5,220.0,926.0,0,0,3,926,678,1604,0.0,2,1,3,1,7,5,1,1,1997.0,2.0,470.0,3,4,0,36,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,65.0,8139,1,0,4,8,2,2,4,6,5,1995,1996,1,0,8,9,119.0,4,2,0,476.0,5,204.0,680.0,0,2,3,680,790,1470,0.0,2,1,3,1,7,5,1,3,1995.0,2.0,420.0,3,4,192,49,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,59.0,9535,1,0,4,8,2,2,4,6,5,1998,1998,1,0,8,9,0.0,4,2,2,851.0,5,75.0,926.0,0,0,3,926,678,1604,0.0,2,1,3,1,7,5,0,1,1998.0,2.0,472.0,3,4,100,82,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,15038,1,0,0,8,2,2,4,6,5,1996,1996,1,0,4,4,0.0,4,2,4,138.0,5,778.0,916.0,0,2,3,916,720,1636,0.0,2,1,3,1,7,5,1,1,1996.0,2.0,386.0,3,4,168,84,0,8,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,53.0,14137,1,0,4,8,2,2,2,5,5,1996,1997,1,0,4,4,0.0,4,2,2,450.0,5,898.0,1348.0,0,2,3,1384,0,1384,1.0,2,0,3,1,7,5,0,1,1996.0,2.0,404.0,3,4,0,39,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,45.0,6264,1,0,0,22,2,2,2,8,5,1997,1997,1,0,3,3,0.0,4,2,2,656.0,5,1008.0,1664.0,0,0,3,1682,0,1682,1.0,1,1,1,1,6,2,1,1,1997.0,2.0,528.0,3,4,0,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,39.0,5070,1,0,4,22,2,2,2,8,5,1992,1992,1,0,4,4,0.0,4,2,5,0.0,5,1280.0,1280.0,0,0,3,1280,0,1280,0.0,2,0,2,1,5,5,0,1,1992.0,2.0,506.0,3,4,0,82,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,73.0,11184,1,0,0,8,2,2,4,6,5,1998,1998,1,0,8,9,0.0,4,2,5,0.0,5,932.0,932.0,0,2,3,932,701,1633,0.0,2,1,3,1,7,5,1,1,1998.0,2.0,460.0,3,4,0,39,0,8,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,14067,1,0,3,8,2,2,4,6,5,1991,1991,1,0,4,4,194.0,4,2,0,504.0,5,332.0,836.0,0,2,3,851,858,1709,1.0,2,1,3,1,7,5,0,1,1991.0,2.0,416.0,3,4,0,40,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,65.0,5950,1,0,4,22,2,2,2,8,5,1989,1989,1,0,4,4,0.0,4,2,2,319.0,5,1018.0,1337.0,0,2,3,1337,0,1337,1.0,2,0,2,1,5,5,1,1,1989.0,2.0,462.0,3,4,0,73,154,8,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,101.0,13543,1,0,0,22,2,2,4,8,5,2005,2005,1,0,8,9,130.0,4,2,2,16.0,5,1152.0,1168.0,0,0,3,1168,1332,2500,0.0,3,1,5,1,9,5,1,3,2005.0,3.0,683.0,3,4,192,32,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,53.0,15401,1,0,1,22,2,2,2,9,5,2004,2004,3,0,8,9,296.0,4,2,2,1337.0,5,547.0,1884.0,0,0,3,1884,0,1884,1.0,2,0,2,1,7,5,1,1,2004.0,3.0,670.0,3,4,214,76,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,60.0,8118,1,0,4,22,4,4,2,9,5,2007,2007,3,0,5,6,178.0,4,2,2,1034.0,5,676.0,1710.0,0,0,3,1710,0,1710,1.0,2,0,2,1,6,5,1,1,2007.0,2.0,557.0,3,4,156,48,0,8,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3,68.0,47280,1,0,4,8,2,2,2,6,5,1950,1950,3,0,0,0,44.0,4,1,5,0.0,5,1488.0,1488.0,0,2,3,1488,0,1488,0.0,2,1,3,1,6,5,1,1,1950.0,2.0,738.0,3,4,0,0,180,8,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,63.0,12680,1,0,4,14,2,2,2,7,6,1988,1988,1,0,6,10,102.0,4,1,2,983.0,5,692.0,1675.0,0,0,3,1688,0,1688,1.0,2,0,2,1,6,5,1,1,1988.0,2.0,528.0,3,4,0,48,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
3,68.0,10825,1,0,4,14,2,2,2,7,7,1983,1983,1,0,10,7,174.0,4,1,2,747.0,5,513.0,1260.0,0,4,3,1260,0,1260,1.0,2,0,3,1,6,5,0,1,1983.0,2.0,598.0,3,4,152,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,56.0,18559,1,0,1,14,2,2,2,7,5,1978,1978,3,0,6,7,383.0,2,1,2,1206.0,4,656.0,2048.0,0,4,3,2064,0,2064,1.0,2,0,3,1,7,5,2,1,1978.0,2.0,550.0,3,4,200,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,85.0,14450,1,0,4,14,2,2,2,7,5,1979,1979,3,0,6,7,194.0,4,1,0,864.0,3,469.0,1782.0,0,4,3,1782,0,1782,0.0,2,0,3,1,6,5,1,1,1979.0,2.0,551.0,3,4,467,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,90.0,13068,1,0,0,14,2,2,2,6,5,1976,1976,3,0,4,4,621.0,4,2,0,890.0,4,273.0,1211.0,0,4,3,1211,0,1211,1.0,2,0,3,1,6,5,1,1,1976.0,2.0,461.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,80.0,10400,1,0,4,14,2,2,4,7,6,1980,1988,1,0,4,4,280.0,4,1,5,0.0,5,738.0,738.0,0,4,3,1277,767,2044,0.0,2,1,3,1,7,2,1,1,1980.0,2.0,489.0,3,4,28,73,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,75.0,9743,1,0,4,14,2,2,4,5,6,1969,1969,1,0,8,9,0.0,4,1,1,280.0,5,440.0,720.0,0,2,3,720,588,1308,0.0,1,1,3,1,7,5,0,5,1969.0,2.0,484.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,12511,1,0,0,14,2,2,4,7,7,1978,1978,4,2,6,7,168.0,4,2,0,988.0,5,432.0,1420.0,0,0,3,1420,1420,2840,0.0,2,1,4,1,8,3,2,1,1978.0,4.0,1314.0,3,2,0,16,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,80.0,10400,1,0,4,14,2,2,2,6,5,1976,1976,1,0,4,4,120.0,4,1,5,0.0,5,1444.0,1444.0,0,4,3,1444,0,1444,0.0,2,0,2,1,5,5,1,1,1976.0,2.0,473.0,3,4,0,24,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,14311,1,0,3,14,2,2,4,8,5,1996,1996,1,0,8,9,402.0,4,2,2,1023.0,5,213.0,1236.0,0,0,3,1236,1104,2340,1.0,2,1,4,1,9,5,1,1,1996.0,3.0,787.0,3,4,192,180,218,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,60.0,9000,1,0,2,12,2,2,4,5,5,1974,1974,1,0,8,9,0.0,4,1,5,0.0,5,896.0,896.0,0,4,3,896,896,1792,0.0,2,2,4,2,8,5,0,5,1982.0,2.0,480.0,3,4,0,45,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,10295,1,0,2,12,2,2,2,4,6,1969,1969,1,0,4,4,72.0,4,1,4,252.0,5,684.0,936.0,0,4,3,936,0,936,0.0,1,0,2,1,4,5,0,1,1969.0,1.0,288.0,3,4,16,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,63.0,7560,1,0,4,12,2,2,2,5,5,1971,1971,3,0,5,6,0.0,4,1,4,119.0,0,132.0,864.0,0,4,3,864,0,864,1.0,1,0,3,1,5,5,0,5,1977.0,2.0,576.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,21.0,1680,1,0,4,2,2,2,4,6,5,1973,1973,1,0,4,4,359.0,4,1,3,458.0,5,25.0,483.0,0,4,3,483,504,987,0.0,1,1,2,1,5,5,0,5,1973.0,1.0,264.0,3,4,52,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,21.0,1890,1,0,4,2,2,2,4,6,6,1972,1972,1,0,4,4,422.0,4,1,3,483.0,5,0.0,483.0,0,2,3,483,504,987,0.0,1,1,2,1,5,5,0,5,1975.0,1.0,352.0,3,4,411,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
