MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,68.0,9571,1,0,4,7,2,2,2,5,1956,1956,1,1,13,14,0.0,4,1,1,739.0,5,405.0,1144.0,1,4,4,1144,0,1144,1.0,1,0,3,1,6,6,0,1,1956.0,1.0,596.0,4,4,44,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,7200,1,0,4,5,2,2,2,5,1972,1972,3,1,8,8,0.0,4,1,4,777.0,5,117.0,894.0,1,4,4,894,0,894,0.0,1,0,2,1,6,6,0,5,1985.0,2.0,600.0,4,4,215,0,0,8,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,69.0,7590,1,0,4,12,4,2,5,5,1962,1962,1,1,12,13,288.0,4,1,0,540.0,5,324.0,864.0,1,4,4,876,936,1812,0.0,2,0,4,1,8,6,1,1,1962.0,1.0,264.0,4,4,0,168,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,60.0,8967,1,0,0,9,2,2,2,5,1920,1950,1,1,8,8,0.0,1,0,5,0.0,5,961.0,961.0,1,2,3,1077,0,1077,0.0,1,0,2,1,6,1,0,5,1920.0,1.0,338.0,3,3,0,0,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,65.0,8125,1,0,4,21,2,2,5,7,2006,2007,1,1,5,5,100.0,4,2,2,812.0,5,280.0,1092.0,1,0,4,1112,438,1550,1.0,2,0,2,1,7,6,0,1,2007.0,2.0,438.0,4,4,0,168,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,38.0,14963,1,0,4,24,2,2,2,8,1996,1996,1,1,3,3,0.0,4,2,2,786.0,5,474.0,1260.0,1,0,4,1288,0,1288,1.0,1,1,1,1,4,6,2,1,1996.0,2.0,500.0,4,4,120,30,0,8,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,65.0,8767,1,0,4,5,2,2,2,7,2005,2005,1,1,12,13,0.0,4,2,2,24.0,5,1286.0,1310.0,1,0,4,1310,0,1310,0.0,2,0,3,1,6,6,1,1,2005.0,2.0,400.0,4,4,0,0,0,6,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,60.0,10200,1,0,4,19,2,2,2,5,1940,1997,1,1,13,14,0.0,4,2,5,0.0,5,672.0,672.0,1,0,4,672,0,672,0.0,1,0,2,1,4,6,0,5,1940.0,1.0,240.0,4,4,168,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,93.0,12090,1,0,0,15,2,2,5,8,1998,1998,3,1,12,13,650.0,4,2,5,0.0,5,1141.0,1141.0,1,2,4,1165,1098,2263,0.0,2,1,4,1,10,6,1,3,1998.0,2.0,420.0,4,4,144,123,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,10364,1,0,4,8,2,2,5,6,1995,1996,1,1,8,8,0.0,4,2,5,0.0,5,806.0,806.0,1,2,4,806,766,1572,0.0,2,1,3,1,7,6,1,3,1995.0,2.0,373.0,4,4,0,40,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,9991,1,0,0,19,1,2,2,4,1976,1993,1,1,9,10,0.0,4,1,1,1116.0,5,165.0,1281.0,1,0,4,1620,0,1620,1.0,2,0,3,1,8,2,1,1,1993.0,2.0,490.0,4,4,120,78,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,51.0,10480,1,0,4,18,2,2,0,6,1936,1950,1,1,8,8,0.0,4,0,5,0.0,5,1064.0,1064.0,1,0,0,1166,0,1639,0.0,1,0,3,1,6,1,0,5,1936.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,63.0,15576,1,0,4,6,2,2,5,6,1915,1976,1,1,13,10,0.0,4,0,5,0.0,5,840.0,840.0,1,0,4,840,840,1680,0.0,2,0,4,1,8,6,0,1,1960.0,1.0,308.0,4,4,0,0,160,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,109.0,14154,1,0,0,16,2,2,5,7,2006,2006,1,1,12,13,350.0,4,2,5,0.0,5,1063.0,1063.0,1,0,4,1071,1101,2172,0.0,2,1,3,1,9,6,1,1,2006.0,3.0,947.0,4,4,192,62,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1,85.0,10800,1,0,4,21,2,2,5,8,2007,2008,1,1,12,13,100.0,4,2,2,789.0,5,245.0,1034.0,1,0,4,1050,1028,2078,1.0,2,1,3,1,8,6,1,1,2008.0,3.0,836.0,4,4,0,102,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,68.0,9571,1,0,4,7,2,2,2,5,1958,1958,1,1,2,2,0.0,1,1,5,0.0,5,1276.0,1276.0,1,4,0,1276,0,1276,0.0,1,0,3,1,5,4,0,1,1958.0,1.0,350.0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,100.0,34650,1,0,4,8,2,2,2,5,1955,1955,3,1,13,14,0.0,4,1,4,1056.0,5,0.0,1056.0,1,4,4,1056,0,1056,1.0,1,0,3,1,5,6,0,1,1955.0,2.0,572.0,4,4,264,0,0,8,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1,68.0,4403,1,0,4,21,2,2,2,7,2009,2009,1,1,8,8,432.0,4,2,2,578.0,5,892.0,1470.0,1,0,4,1478,0,1478,1.0,2,1,2,1,7,6,1,1,2009.0,2.0,484.0,4,4,0,144,0,6,5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,56.0,8960,1,0,4,17,0,2,2,5,1927,1950,1,1,14,15,0.0,4,1,5,0.0,5,1008.0,1008.0,1,2,0,1028,0,1028,0.0,1,0,2,1,5,6,1,5,1927.0,2.0,360.0,4,4,0,0,130,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,59.0,11228,1,0,1,20,2,2,5,7,1993,1993,1,1,12,13,0.0,4,2,1,50.0,2,499.0,1080.0,1,0,4,1080,1017,2097,0.0,2,1,3,1,9,6,1,1,1993.0,3.0,678.0,4,4,196,187,0,8,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,73.0,8899,1,0,4,8,2,2,2,7,2007,2007,1,1,12,13,0.0,4,2,2,24.0,5,1316.0,1340.0,1,0,4,1340,0,1340,0.0,2,0,3,1,6,6,0,1,2007.0,2.0,396.0,4,4,100,30,0,6,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,74.0,7844,1,0,4,19,2,2,5,6,1978,1978,3,1,6,6,203.0,4,1,0,209.0,5,463.0,672.0,1,4,4,672,728,1400,0.0,1,1,3,1,6,6,1,1,1978.0,2.0,440.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,86.0,22420,1,0,4,6,1,2,5,6,1918,1950,3,1,13,12,0.0,4,0,1,1128.0,5,242.0,1370.0,2,4,0,1370,1254,2624,1.0,2,1,4,1,10,6,1,5,1918.0,3.0,864.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
3,60.0,8160,1,0,4,7,2,2,0,5,1940,1950,1,1,8,8,0.0,4,0,0,312.0,5,444.0,756.0,1,1,1,756,378,1134,1.0,1,1,3,1,7,6,0,5,1940.0,1.0,240.0,4,4,0,0,0,8,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
3,65.0,8450,1,0,4,12,2,2,2,5,1968,1968,1,1,12,13,0.0,4,1,1,775.0,5,281.0,1056.0,1,0,4,1056,0,1056,1.0,1,0,3,1,6,6,1,1,1968.0,1.0,304.0,4,4,0,85,184,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,78.0,7060,1,0,4,11,2,2,6,7,1997,1998,1,1,12,13,200.0,2,2,2,1309.0,5,35.0,1344.0,1,0,4,1344,0,1344,2.0,2,0,2,2,8,6,0,1,1997.0,4.0,784.0,4,4,0,0,0,8,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,16635,1,0,2,14,2,2,2,6,1977,2000,1,1,5,5,126.0,4,1,0,1246.0,5,356.0,1602.0,1,2,4,1602,0,1602,0.0,2,0,3,1,8,6,1,1,1977.0,2.0,529.0,4,4,240,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,100.0,21750,1,0,4,11,0,2,2,5,1954,1954,3,1,6,6,0.0,4,1,5,0.0,5,988.0,988.0,1,0,0,988,0,988,0.0,1,0,2,1,4,6,0,1,1954.0,2.0,520.0,4,4,0,0,0,8,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
3,80.0,9200,1,0,4,15,2,2,5,8,1998,1998,1,1,12,13,473.0,4,2,2,986.0,5,484.0,1470.0,1,2,4,1470,1160,2630,1.0,2,1,4,1,8,6,1,1,1998.0,3.0,696.0,4,4,0,66,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,72.0,9000,1,0,4,12,2,2,2,6,1956,1956,1,1,13,14,74.0,4,1,3,616.0,5,580.0,1196.0,1,2,0,1196,0,1196,1.0,1,0,2,1,6,6,1,1,1956.0,1.0,297.0,4,4,0,44,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,60.0,3378,1,0,4,17,2,2,5,7,1946,1992,1,1,6,6,0.0,2,1,5,0.0,5,651.0,651.0,1,2,4,707,682,1389,0.0,1,1,3,1,6,6,2,5,1947.0,1.0,240.0,4,4,0,0,126,8,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,68.0,12800,1,0,4,20,2,2,7,7,1989,1989,1,1,13,14,145.0,4,2,2,1518.0,5,0.0,1518.0,1,2,4,1644,0,1644,1.0,2,0,2,1,5,6,1,1,1989.0,2.0,569.0,4,4,80,0,0,8,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,77.0,8593,1,0,4,12,2,2,2,4,1957,1957,3,1,8,8,0.0,4,1,4,288.0,5,619.0,907.0,1,0,4,907,0,907,0.0,1,0,3,1,5,6,0,5,1964.0,1.0,352.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,64.0,6762,1,0,4,5,2,2,2,7,2007,2007,1,1,12,13,108.0,4,2,2,664.0,5,544.0,1208.0,1,0,4,1208,0,1208,1.0,2,0,2,1,6,6,0,1,2007.0,2.0,628.0,4,4,105,54,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,130.0,11457,1,0,0,23,2,2,2,6,1988,1988,1,1,6,6,0.0,4,1,2,1005.0,5,387.0,1392.0,1,4,4,1412,0,1412,1.0,2,0,3,1,6,6,1,1,1988.0,2.0,576.0,4,4,0,0,169,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4,21.0,1680,1,0,4,2,2,2,5,6,1971,1971,1,1,6,6,232.0,4,1,0,387.0,5,96.0,483.0,1,4,4,483,504,987,0.0,1,1,2,1,4,6,0,5,1971.0,1.0,264.0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,60.0,5586,1,0,4,17,1,2,0,6,1920,1998,1,1,8,8,0.0,4,0,5,0.0,5,901.0,901.0,1,2,4,1088,110,1198,0.0,1,0,4,1,7,6,0,1,1979.0,0.0,0.0,4,4,0,98,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
4,24.0,1920,1,0,4,2,2,2,5,5,1971,1971,1,1,6,6,376.0,4,1,0,471.0,5,294.0,765.0,1,0,4,765,600,1365,1.0,1,1,2,1,6,2,0,5,1971.0,2.0,440.0,4,4,240,36,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,100.0,10839,1,0,0,8,2,2,5,6,1997,1998,1,1,12,13,0.0,4,2,5,0.0,5,926.0,926.0,1,0,4,926,678,1604,0.0,2,1,3,1,7,6,1,1,1997.0,2.0,470.0,4,4,0,36,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
4,21.0,1890,1,0,4,10,2,2,6,4,1972,1972,1,1,5,5,0.0,2,1,0,495.0,5,135.0,630.0,1,2,4,630,0,630,1.0,1,0,1,1,3,6,0,1,1979.0,0.0,0.0,4,4,88,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,43.0,10667,1,0,1,5,4,2,5,7,1996,1996,1,1,12,13,0.0,4,2,2,385.0,0,70.0,799.0,1,0,4,827,834,1661,1.0,2,1,3,1,6,6,1,1,1996.0,2.0,550.0,4,4,158,61,0,5,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,40.0,4400,1,0,4,17,2,2,0,6,1920,1950,1,1,11,12,0.0,4,0,5,0.0,5,648.0,648.0,1,4,0,734,384,1118,0.0,1,0,2,1,6,6,0,5,1990.0,2.0,440.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,50.0,6000,1,0,4,3,2,2,1,6,1926,2004,1,1,13,14,0.0,4,2,5,0.0,5,884.0,884.0,1,2,4,904,0,904,0.0,1,0,2,1,4,6,0,5,1926.0,1.0,180.0,4,4,0,0,105,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,40.0,4280,1,0,4,6,2,2,2,5,1913,2002,1,1,14,12,0.0,4,2,3,365.0,5,75.0,440.0,1,4,4,694,0,694,0.0,1,0,2,1,4,6,1,5,1990.0,1.0,352.0,2,4,0,0,34,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
3,67.0,12354,1,0,0,7,2,2,0,6,1920,2000,1,1,13,14,0.0,4,0,5,0.0,5,684.0,684.0,1,2,4,684,512,1196,0.0,1,0,3,1,7,6,0,5,2005.0,2.0,528.0,4,4,0,46,0,4,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,92.0,12108,1,0,4,7,2,2,2,4,1955,1955,1,1,12,13,270.0,4,1,0,133.0,5,1307.0,1440.0,1,4,1,1440,0,1440,0.0,2,0,4,2,8,6,0,1,1979.0,0.0,0.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
4,52.0,6240,1,0,4,3,2,2,0,5,1930,1992,1,1,8,8,0.0,4,2,5,0.0,5,1078.0,1078.0,1,4,4,1128,445,1573,0.0,2,0,3,1,8,6,1,5,1930.0,2.0,360.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,53.0,3922,1,0,4,0,2,2,2,7,2006,2007,1,1,14,15,72.0,4,2,5,0.0,5,1258.0,1258.0,1,0,4,1258,0,1258,0.0,2,0,2,1,6,6,1,1,2007.0,3.0,648.0,4,4,144,16,0,6,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,70.0,8750,1,0,4,5,2,2,5,7,1994,1995,1,1,12,13,0.0,2,2,2,642.0,5,273.0,915.0,1,0,4,933,975,1908,1.0,2,1,4,1,8,6,1,1,1994.0,2.0,493.0,4,4,144,133,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,73.0,9855,1,0,0,7,2,2,2,6,1956,1956,3,1,13,14,0.0,4,1,5,0.0,5,1436.0,1436.0,1,1,4,1689,0,1689,0.0,1,0,3,1,7,6,1,1,1956.0,2.0,480.0,4,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,137.0,16492,1,0,0,12,3,2,2,6,1966,2002,1,1,3,10,0.0,4,1,0,247.0,4,557.0,1517.0,1,0,4,1888,0,1888,0.0,2,1,2,1,6,4,1,1,1966.0,2.0,578.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,11214,1,0,0,8,2,2,5,7,1998,1999,1,1,12,13,0.0,4,2,5,0.0,5,930.0,930.0,1,2,4,956,930,1886,0.0,2,1,4,1,10,6,1,1,1998.0,2.0,431.0,4,4,89,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
4,50.0,8600,1,0,4,9,2,2,0,6,1937,1950,1,1,8,8,0.0,4,0,5,0.0,5,780.0,780.0,1,4,4,780,596,1376,0.0,2,0,3,1,7,6,1,5,1937.0,1.0,198.0,4,4,0,0,0,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
4,50.0,6000,1,0,4,17,2,2,0,3,1948,2002,1,1,8,8,0.0,2,1,0,331.0,5,318.0,649.0,1,0,4,679,504,1183,0.0,1,1,2,1,6,6,0,5,1981.0,1.0,308.0,4,4,0,176,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,70.0,5684,1,0,4,17,2,2,2,6,1930,2005,3,1,13,14,0.0,4,0,5,0.0,5,813.0,813.0,1,0,0,813,0,813,0.0,1,0,2,1,5,6,0,5,1932.0,1.0,270.0,1,1,0,113,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
3,62.0,70761,1,0,4,4,2,2,2,7,1975,1975,1,7,9,10,0.0,4,1,0,655.0,5,878.0,1533.0,1,4,4,1533,0,1533,1.0,2,0,2,1,5,6,2,1,1975.0,2.0,576.0,4,4,200,54,0,8,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,68.0,9303,1,0,0,23,2,2,5,6,1996,1997,3,1,12,13,42.0,4,2,0,742.0,5,130.0,872.0,1,0,4,888,868,1756,1.0,2,1,3,1,7,6,0,1,1996.0,2.0,422.0,4,4,144,122,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,75.0,9000,1,0,4,21,2,2,5,8,2008,2008,1,1,12,13,0.0,4,2,5,0.0,5,768.0,768.0,1,0,4,786,804,1590,0.0,2,1,3,1,6,6,0,1,2008.0,2.0,676.0,4,4,0,30,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,63.0,9297,1,0,4,11,2,2,2,5,1976,1976,1,1,9,10,0.0,4,1,0,1606.0,5,122.0,1728.0,1,4,4,1728,0,1728,2.0,2,0,4,2,8,6,0,5,1976.0,2.0,560.0,4,4,0,0,0,8,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,80.0,9600,1,0,4,14,2,2,2,7,1973,1973,3,1,6,6,320.0,4,1,0,916.0,5,326.0,1242.0,1,1,4,1242,0,1242,0.0,1,1,3,1,6,6,1,1,1973.0,2.0,528.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,34.0,4571,1,0,4,17,2,2,5,5,1916,1950,1,1,0,0,0.0,4,0,5,0.0,5,624.0,624.0,1,1,4,624,720,1344,0.0,1,0,4,1,7,6,0,5,1916.0,3.0,513.0,1,1,0,0,96,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,68.0,53227,1,0,1,4,2,2,2,4,1954,1994,0,5,9,10,0.0,4,1,1,1116.0,5,248.0,1364.0,1,0,4,1663,0,1663,1.0,1,0,2,1,6,2,2,1,1954.0,2.0,529.0,4,4,224,137,0,8,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
